,class,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_0,workclass_1,workclass_2,workclass_3,workclass_4,workclass_5,workclass_6,workclass_7,workclass_8,marital-status_0,marital-status_1,marital-status_2,marital-status_3,marital-status_4,marital-status_5,marital-status_6,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,relationship_0,relationship_1,relationship_2,relationship_3,relationship_4,relationship_5,race_0,race_1,race_2,race_3,race_4,sex_0,sex_1,native-country_0,native-country_1,native-country_2,native-country_3,native-country_4,native-country_5,native-country_6,native-country_7,native-country_8,native-country_9,native-country_10,native-country_11,native-country_12,native-country_13,native-country_14,native-country_15,native-country_16,native-country_17,native-country_18,native-country_19,native-country_20,native-country_21,native-country_22,native-country_23,native-country_24,native-country_25,native-country_26,native-country_27,native-country_28,native-country_29,native-country_30,native-country_31,native-country_32,native-country_33,native-country_34,native-country_35,native-country_36,native-country_37,native-country_38,native-country_39,native-country_40,native-country_41
race_3,-0.0904480344591981,-0.017323644651460957,0.12591049969118323,-0.07436362830106097,-0.021456392026514486,-0.0209555678876564,-0.047960689954050076,-0.0005003527680115982,0.017614977376519403,0.017204468904233307,0.038628654283315404,-0.06040479070186581,-0.047325995734142465,0.04848291067804765,0.009917078885066785,-0.003401846714922007,0.07186579513356418,-0.12330155598654675,0.014764838135761255,0.09947760110506523,0.01898711681775978,0.01774927150762447,-0.0013875702571241742,-0.002749311840131472,0.013664977089606276,0.08123939848025068,0.017785115413421936,0.021818490306232643,-0.0384666668120358,-0.04523444198236178,0.04355943867073864,-0.04900238723960492,-0.04624996514473854,0.040148522746228966,0.02708569901456794,-0.03514080979783797,0.027514048331773084,-0.0017412163482763124,0.021469429289701834,0.0025467150834701286,-0.12472831070924859,0.0007849553279815442,0.1480069456133084,0.03923041928649403,-0.7910957170609259,-0.058357646675769995,-0.029821803148105206,1.0,-0.0321075320298941,0.11148103532081863,-0.11148103532081881,0.014795665115546365,-0.017142545110099234,0.026368383779546496,-0.04338470581818585,-0.023596656437893528,-0.013759576385320377,0.11506934764358466,-0.01992070294141934,-0.005276732078561046,-0.010789347635842854,-0.001991990010529072,-0.008968580715954563,-0.011327831260984392,-0.0016137502923008725,-0.014389587956401672,-0.010322248187754072,-0.013600221844471011,-0.013680129515090074,-0.016299763126047397,-0.01000096303641132,-0.012072404537956579,-0.015118902654666427,-0.007736336092452158,-0.009397717667004068,-0.01383857039169115,-0.00807518245252391,-0.01189061049584846,-0.0037337972568245166,-0.005269006277880207,0.012306719661271205,-0.0034018467149220075,-0.015634540540372523,-0.007070082735602098,-0.0065955055432431065,0.018567111341500915,-0.007599972873396821,0.054454893490344915,0.13122462035558993,0.0037168100639109174,-0.007070082735602185,-0.006425687300040993,-0.0014738820981336415
race_4,-0.028246934322010486,-0.01401942890032033,-0.06492211808392684,-0.026487773952054934,-0.007144130198504909,-0.01215690453149341,-0.0011935679102925364,-0.021973299028778894,0.004185778911092061,0.0072778126880012365,0.029794439166116068,-0.002458670909215543,-0.016398276940888523,0.02389437425800124,-0.0014105862654279573,-0.0020443639723847695,0.0035273402743112503,-0.019930977106413495,0.016022088091112066,0.0027414614362232413,0.006517187766773977,0.011089119169649135,-0.002714067286285462,-0.007318507899178507,0.0052260934939589825,0.009492812489241855,0.0071789512416914085,0.014631814504824455,-0.011251451699186754,0.001385000356498381,4.012846412394997e-06,-0.006708765457748367,-0.007190939299309468,-0.0009404094576902851,0.0052878714603711,-0.00041227920620397966,-0.0039688030191725385,0.010241688294168024,-0.0034466740825191476,0.0018777283982493785,-0.023392616901956265,0.0054787761632706985,0.029894134532217963,0.009108805571889485,-0.23940097926263967,-0.017660161040369722,-0.009024658739852897,-0.0321075320298941,1.0,0.013002850519322193,-0.013002850519322127,0.020882943177322633,-0.005561747246423394,-0.013173147912635016,0.002805989946051718,-0.004977105734459874,-0.004163915933109649,-0.003865623195749618,-0.006028392884610472,-0.002638120011724936,-0.005246976688391353,-0.0023607974322793854,-0.002714067286285458,-0.003428022473534372,-0.005032947659019671,0.0038658528514346232,-0.003123713440797299,0.0009160634428855141,-0.004139873762077375,-0.004932625938896731,-0.003026486293443014,-0.0036533448558905704,-0.004575274550026402,-0.004282116814663125,-0.003178949683617756,-0.004187821058713543,0.006021226110257223,-0.003598330436312446,-0.0031237134407972713,-0.0024437075630252976,-0.00453139803566301,-0.002044363972384779,-0.0054892882085502024,-0.002139544803325852,-0.0027505275286925502,-0.002139544803325863,-0.002993378275128132,-0.0023182333118029015,-0.004597057105511937,-0.0019950745173437302,-0.00213954480332588,-0.0019445381878446793,-0.0004460254429410572
sex_0,-0.21462803456392981,-0.08812002181336598,-0.027738997580824966,-0.009328017717674147,-0.04709405220821021,-0.04548041883314928,-0.22855979909118596,0.03384531383274963,0.02342800831091415,0.06400996694764712,0.038743551995662,-0.10497399290244461,-0.08338759897081698,-0.0058609157863263464,-0.0009580923794818512,7.997879443473954e-05,0.1734217613069429,-0.43112607984065654,0.22877514148470568,0.10580547779668434,0.18289528590191684,0.03698547359923626,0.02012926039793598,0.02120109381727133,-0.1327196826737351,0.15398982979975495,0.06384399046235459,-0.09341483380741732,0.016824562703649317,-0.22388178086354998,0.26034920248378773,-0.035504747096515535,0.025638809209616125,-0.03571551133522166,-0.06314256733362641,-0.10089521404601559,0.09153134763451712,-0.012343100456370463,0.10362383811512008,0.16891553202661527,-0.5793102162487535,0.3172836610045192,0.31632520947266823,0.04773516218512873,-0.10103445634517207,0.003363378951895469,0.00977380314047163,0.11148103532081863,0.013002850519322193,1.0,-1.0000000000000004,0.011167403150751667,0.0020218731576974523,-0.011961801980147959,-0.03156246333596375,0.009655915601308872,-0.004994163457386819,0.006815600860730399,0.001901386412851245,0.00993951491943059,0.0034827477316987402,-0.005964245139105111,-0.005163053374796512,-0.009465374997859566,0.0024742854454337477,0.00527239419880251,-0.009952358495919899,0.003987013466112514,0.0015451333198911823,-0.006486999507458186,0.0038993368009863968,-0.009649366327594102,-0.006394188955224395,0.0005018715722086407,0.012554522520588253,-0.0032546523277224505,0.001851008126624545,-0.003040538421672294,0.007907094398267627,0.0071172272397033165,0.013134359764089333,0.0021778973109660336,-0.02511548751396813,0.0027565979092793345,0.002187401472263563,0.002756597909279359,0.0015506093305268666,0.009342212624987724,0.02136401085009098,0.009393437800594154,-0.005262088555389471,0.001546425422248409,0.0064253837638078275
sex_1,0.21462803456392998,0.08812002181336574,0.027738997580824678,0.00932801771767419,0.04709405220821011,0.04548041883314932,0.22855979909118623,-0.03384531383274974,-0.023428008310914135,-0.06400996694764702,-0.03874355199566195,0.10497399290244451,0.08338759897081699,0.0058609157863263265,0.0009580923794818228,-7.997879443474589e-05,-0.17342176130694315,0.43112607984065676,-0.22877514148470574,-0.10580547779668419,-0.182895285901917,-0.036985473599236346,-0.02012926039793585,-0.021201093817271376,0.13271968267373505,-0.15398982979975492,-0.06384399046235448,0.09341483380741719,-0.016824562703649355,0.22388178086354985,-0.2603492024837874,0.03550474709651551,-0.025638809209616094,0.035715511335221675,0.06314256733362646,0.10089521404601556,-0.09153134763451727,0.012343100456370463,-0.10362383811512055,-0.16891553202661552,0.5793102162487537,-0.31728366100451943,-0.31632520947266823,-0.04773516218512869,0.10103445634517197,-0.0033633789518954294,-0.0097738031404716,-0.11148103532081881,-0.013002850519322127,-1.0000000000000004,1.0,-0.011167403150751737,-0.002021873157697482,0.011961801980147986,0.031562463335963756,-0.009655915601308875,0.004994163457386801,-0.006815600860730401,-0.0019013864128512427,-0.009939514919430653,-0.0034827477316988005,0.00596424513910513,0.005163053374796529,0.009465374997859585,-0.0024742854454336944,-0.005272394198802548,0.009952358495919852,-0.003987013466112517,-0.0015451333198911684,0.00648699950745821,-0.0038993368009863044,0.009649366327594154,0.006394188955224421,-0.0005018715722086111,-0.012554522520588267,0.0032546523277225247,-0.0018510081266245092,0.003040538421672319,-0.007907094398267598,-0.00711722723970333,-0.013134359764089339,-0.0021778973109659702,0.025115487513968165,-0.0027565979092792937,-0.0021874014722635922,-0.00275659790927935,-0.0015506093305269007,-0.00934221262498772,-0.021364010850090945,-0.009393437800594113,0.005262088555389455,-0.0015464254222484263,-0.0064253837638078275
native-country_0,0.03255124635918779,0.011888272447938077,-0.07064455679085212,0.10420952696962167,0.004191080889277342,0.009449190108004312,0.004390117821379175,-0.04145885024500811,0.021278344153912294,0.005257704174470258,0.03487409189869686,0.011039919984807946,-0.0018929786971229744,0.013955733740193313,0.00483805680522471,0.003756688076333435,0.0024701476475528653,-0.010897234235871425,0.05030551485438803,-0.015518523651054945,0.0061090556725916165,-0.10217554896528656,0.006856053550284614,0.012073023787002316,0.022228549742288828,-0.05267963227245858,0.00554621937193869,-0.01723048776066634,0.02957294178202095,0.0036593251504094602,0.02212551742169509,0.029478594137720096,-0.006682533473381663,-0.04229881628102542,0.019140400294475925,-0.012620118748933179,-0.06071695711398572,0.0020744247066610197,0.04260606867475005,0.019088936376383623,0.00541654039398669,-0.014844555350077298,-0.01592002757388798,-0.1063826368439479,0.19450773424352577,-0.3631599959324603,-0.1303311310103311,0.014795665115546365,0.020882943177322633,0.011167403150751667,-0.011167403150751737,1.0,-0.16689223179552645,-0.39528873886277704,-0.4168118778159558,-0.2305720123849075,-0.12494728586102126,-0.11599636837759544,-0.18089494147723048,-0.1818898920698725,-0.15744686173357647,-0.07084082300640791,-0.0814414475491837,-0.10286521409639342,-0.15102445870117756,-0.14369473773574395,-0.09373376468331834,-0.12350022696827898,-0.12422584862142862,-0.14801408893299842,-0.09081625425105083,-0.10962649856308523,-0.13729098912616172,-0.1284941584621355,-0.19250032455731447,-0.12566461075671054,-0.07332872045042436,-0.10797567214873666,-0.09373376468331672,-0.07332872045042445,-0.13597437960022074,-0.06134555398450902,-0.1647179419530331,-0.06420166027558949,-0.08253551582620386,-0.06420166027558946,-0.08982277669407507,-0.06956359469199529,-0.13794462172363978,-0.059866517489084614,-0.06420166027559074,-0.05835006583402658,-0.013383956212301762
native-country_1,-0.022259373077384334,-0.02165901098438682,0.03259622502610853,-0.07364183078043729,-0.005196462994995962,-0.007159265328732594,-0.018492034796202643,0.021647423767019624,-0.011601010058159894,-0.0013823319191424688,-0.007354192835349174,-0.011137239095576625,-0.008709476014523484,-0.0054904560974110925,-0.0008074340977774943,-0.001170214980840275,0.019240362049880208,-0.013895854195055124,-0.015991701546701296,0.00866097646974527,-0.0017146019966087556,0.019409548291863015,-0.0015535600511071648,-0.0055600378358263754,0.0008945104034672514,0.048821663637132806,-0.0014296381487707893,0.007991123989439797,-0.006293486195321233,0.003964578279453796,-0.01576111209512962,-0.01908322338770856,-0.013789966269324695,-0.003913797248315475,-0.005494218456888555,-0.0036587376616271593,0.05304645506829731,-0.0009889514018295259,0.0019519663556720284,-0.009099672971234492,-0.016002765513836403,-0.0006786198795022243,0.00800091303905991,0.05100346934988452,0.013926076093197102,-0.010108857959076926,0.026908989535605422,-0.017142545110099234,-0.005561747246423394,0.0020218731576974523,-0.002021873157697482,-0.16689223179552645,1.0,-0.007540445459038376,-0.007951016364373507,-0.0043983435722733215,-0.0023834683401313924,-0.0022127225068797316,-0.0034507141386046223,-0.0034696936083963904,-0.0030034234646156145,-0.0013513447503968451,-0.0015535600511071596,-0.001962235349171979,-0.00288091104515967,-0.0027410908182317765,-0.0017880457265195258,-0.002355864546792559,-0.0023697063539616747,-0.0028234858599297742,-0.0017323919065954717,-0.00209121220012101,-0.0026189342466510623,-0.0024511277413979287,-0.003672096003411569,-0.0023971518800873274,-0.0013988033626463618,-0.0020597213800800955,-0.0017880457265194974,-0.0013988033626463618,-0.002593818878199745,-0.0011702149808402698,-0.0031421250729155043,-0.0012246974681862728,-0.0015744302691535323,-0.0012246974681862715,-0.0017134405361245554,-0.001326980609715085,-0.0026314028056231994,-0.0011420011894285515,-0.001224697468186285,-0.0011130736742427632,-0.0002553095545685472
native-country_2,0.0054589695195660535,0.0012562113082379973,0.0049702293330442186,0.03160579045526746,0.0120853198981556,0.0024464782398509726,0.006581975388688019,0.001378386863808832,0.00019022060639773962,-0.002088087049049705,-0.012103475654272168,-0.0010194284520255999,0.016408534118166358,0.0008075187948455669,-0.0019124293730838006,-0.0027716856500631833,0.00603755605100336,0.00479781985942683,-0.020203654838453707,-0.0034428872321511195,-0.005962666254292258,0.03042488136104317,-0.0036796487574216985,0.0005777176334829928,-0.0016900407981039656,0.01482404209117318,-0.002202117501112635,-0.00801248828244784,-0.00028367932733947183,-0.007184144994896255,-0.013425103458108047,-0.0022603217946648895,0.02614331537327088,-0.0006635286175520492,-0.0113797954802502,-0.014638674270152616,0.012778430749558029,0.006557326872445482,-0.018525847598392004,0.0032854686744028705,-0.00030013396358950507,0.009581925253922622,-0.003014940554127173,0.02487482689190938,-0.0707689554160527,0.09104296711226983,0.02898525153174934,0.026368383779546496,-0.013173147912635016,-0.011961801980147959,0.011961801980147986,-0.39528873886277704,-0.007540445459038376,1.0,-0.018832196067706634,-0.010417595025628439,-0.0056453088568208815,-0.0052408927592831,-0.00817310922953063,-0.008218062614104314,-0.007113689240211745,-0.0032006963799708654,-0.003679648757421682,-0.004647607190468002,-0.006823515280281246,-0.006492347312933659,-0.004235034385128448,-0.005579928530011597,-0.005612713222508022,-0.006687502184858604,-0.004103216816066103,-0.004953092330223398,-0.006203016188264535,-0.005805561968131789,-0.008697458129447262,-0.005677718689166993,-0.0033131033792809135,-0.0048785054761451094,-0.004235034385128458,-0.0033131033792808805,-0.006143529762716687,-0.0027716856500631807,-0.007442207729258574,-0.002900728886416423,-0.0037290804300800754,-0.0029007288864164103,-0.004058329985489439,-0.0031429892575964365,-0.006232548305478686,-0.0027048605264148673,-0.0029007288864164762,-0.002636344928815118,-0.0006047075454576241
native-country_3,-0.0627090620820016,-0.051477653807076126,0.1265885711929458,-0.22208453719004567,-0.01253952926304317,-0.019178032193800938,-0.0023759198922786635,0.050111639010934725,-0.024466504352600636,-0.004143349863806609,-0.02421710301492555,-0.015483179844584374,-0.019432760181604575,-0.020977205950004244,-0.0020165595419659793,-0.0029226015996357707,0.005100982374731382,0.00751214727522781,-0.03769554596228521,0.012937739241620316,-0.00986826697566483,0.056256391605671245,-0.0038800025335821494,-0.018494136191908803,-0.010966197705021363,0.03157146227983693,-0.004260340620620437,0.04973993955252374,-0.02538318584563272,0.01343217328366041,-0.026139208933376425,-0.04150059446773749,-0.042890659459253196,0.0505307252023588,-0.014919877507001569,0.0818434624420711,0.038593783365905285,-0.002469897408827933,-0.026029353506991062,-0.021008179337730012,0.0048656814875445795,-0.012084991687968892,0.011222907333848254,0.0888688077630122,0.024350318207045783,-0.024393170280686424,0.08991655330568585,-0.04338470581818585,0.002805989946051718,-0.03156246333596375,0.031562463335963756,-0.4168118778159558,-0.007951016364373507,-0.018832196067706634,1.0,-0.010984824301978736,-0.005952691170085219,-0.005526254956600575,-0.008618128144394596,-0.00866552920290251,-0.007501023628809164,-0.003374971602511282,-0.003880002533582144,-0.0049006654881772254,-0.007195049941119631,-0.006845850156830894,-0.004465628441019893,-0.005883750939538712,-0.005918320730933148,-0.007051631047189684,-0.004326633516327443,-0.005222784036539083,-0.006540765196073092,-0.00612166992835568,-0.009171027400350515,-0.005986865690509709,-0.003493499068274332,-0.00514413599106683,-0.004465628441019942,-0.0034934990682742983,-0.0064780397847485375,-0.002922601599635775,-0.007847429672934612,-0.0030586711315394436,-0.00393212571918973,-0.003058671131539428,-0.004279302635625733,-0.003314122375919502,-0.006571905312200316,-0.002852137904279162,-0.0030586711315394315,-0.0027798916900879794,-0.0006376333620755245
native-country_4,0.008926098778107239,0.005630579164571476,-0.019288007766481825,0.019524764499106746,0.004495545015311298,0.00019724471488329293,-0.0050455695992080345,0.013312291138874858,-0.003971726420912835,-0.005577160769612389,-0.003170536390994652,-0.015007732093142242,-0.011892966655888956,0.01621333266755724,-0.0011155204936131708,0.01112969586174569,-0.0007557511960892893,0.005745500142461379,-0.014703633426115444,0.0011513278503972975,-0.0017793832396185852,0.021594878085866624,0.007458015203119267,0.009769208424201488,-0.012611237936381756,0.019543192963472105,-0.00563638114762117,0.0032584581250982786,-0.009395715998740421,-0.01191211201002109,0.018322147473720397,-0.015008600880208372,0.006936413205865666,0.001916622341487149,-0.001763508581531471,-0.0046086867598038,0.0020259962362993208,-0.0013662979541796947,0.005262622837425555,-0.014501397970686593,-0.006507328262661343,0.014776312846892466,-0.0016851690100090184,0.028896496248763517,-0.17956572302477278,0.4107419567101122,-0.007136884867595746,-0.023596656437893528,-0.004977105734459874,0.009655915601308872,-0.009655915601308875,-0.2305720123849075,-0.0043983435722733215,-0.010417595025628439,-0.010984824301978736,1.0,-0.003292909955887713,-0.0030570139530862726,-0.0047673764952579694,-0.004793597814829305,-0.004149416571580897,-0.0018669669353246307,-0.0021463399673596,-0.0027109503442059603,-0.003980158033947473,-0.0037869876823496055,-0.0024702965318658845,-0.0032547735962075476,-0.0032738969148886337,-0.0039008215640734564,-0.0023934073134837964,-0.002889139896556276,-0.0036182207707182055,-0.0033863856326100225,-0.005073229329298731,-0.003311814618556788,-0.0019325339639013196,-0.002845633367400458,-0.0024702965318658334,-0.0019325339639013213,-0.00358352232500085,-0.0016167248777995162,-0.00434104148187576,-0.0016919958272736048,-0.0021751734734017174,-0.0016919958272736165,-0.0023672248148742395,-0.0018333063575578627,-0.003635446861488409,-0.0015777457677904917,-0.0016919958272736326,-0.0015377806039363815,-0.00035272605048560467
native-country_5,-0.0043445487262263926,0.012678691772563372,-0.0023278485666459246,-0.00014989782002539851,-0.003441717065549648,-0.0017936299609530972,-0.00931598654398762,0.005906490228807888,-0.001301235302520709,0.0021188234615683913,-0.00512247845304927,-0.003381286056610381,-0.005356697470176861,0.0012930059321677584,-0.0006045020666542709,-0.0008761054014128017,-0.007959950788060131,0.004031841996403317,-0.011076405239631593,-0.0020217224914471565,0.00922236473948061,0.038277002349013156,-0.001163104535900593,-0.0016491502616726573,-0.0027081793294615438,-0.0012404322447080156,0.002078129976903005,0.010381176160726856,-0.005841084754230805,0.016307842589440954,-0.010650507201753149,-0.007116539550643152,-0.0029137550639649055,0.009304951684989016,-0.0025965082759547516,-0.004669983567759152,0.0108493520353842,-0.0007403987122566863,-0.007379801948198569,0.0017614066466659537,0.0028509356184081647,-0.0003464273537170696,-0.0017886178809349796,0.006509129550806233,0.014634726757508312,-0.001973987763124381,-0.0038674875778941147,-0.013759576385320377,-0.004163915933109649,-0.004994163457386819,0.004994163457386801,-0.12494728586102126,-0.0023834683401313924,-0.0056453088568208815,-0.005952691170085219,-0.003292909955887713,1.0,-0.0016566000024312191,-0.0025834477810156406,-0.0025976571496126454,-0.0022485744612415395,-0.0010117119113817782,-0.0011631045359006005,-0.001469067663975967,-0.00215685303040802,-0.002052173755194555,-0.0013386570370616884,-0.0017637662209382034,-0.001774129173237326,-0.0021138604899083742,-0.0012969906654607078,-0.0015656288237831358,-0.001960718737157543,-0.00183508696175597,-0.002749189846112874,-0.001794676828221212,-0.0010472427729893736,-0.0015420525766965114,-0.001338657037061693,-0.0010472427729893716,-0.0019419156024182544,-0.0008761054014128056,-0.002352416259719413,-0.0009168948309003365,-0.001178729451884797,-0.0009168948309003273,-0.0012828023339954957,-0.0009934711986908976,-0.0019700535790816245,-0.0008549825688949765,-0.0009168948309003335,-0.0008333253924627173,-0.0001911427245865459
native-country_6,-0.010964149670319188,-0.0001246694008110972,0.010418142166598343,-0.02356319884587535,-0.004112389788000393,-0.002072950250543877,-0.01108443847496354,0.004465898204292191,-0.0027618451133216175,0.003828822205529382,-0.001739657793289629,-0.005678098908700796,-0.0017220550179316196,-0.0006165770674473352,-0.0005611970194105907,-0.0008133433565969454,0.0013915103662300527,-0.004580178146996042,-0.004861892776344176,0.0019528739225527184,-0.0009973149153554843,0.028012933138790674,-0.0010797825761340973,-0.003764921338957808,0.005818336563396746,0.0320279734370933,0.0037879288335387487,-0.0004713540166024832,-0.00901491145607556,-0.00534991861402433,-0.0026499408391029394,-0.014795684146031555,-0.005472584871454689,0.005120942503200833,-0.0018969265671699212,-0.0008756179657161882,0.004679567544766564,-0.0006873583622196627,-0.005257753643417037,-0.008754459785991032,-0.006687682769467806,0.003484359568565302,0.013871736919604031,0.023252696704128953,-0.09227442566457757,-0.0040138292240645395,-0.003590430241759519,0.11506934764358466,-0.003865623195749618,0.006815600860730399,-0.006815600860730401,-0.11599636837759544,-0.0022127225068797316,-0.0052408927592831,-0.005526254956600575,-0.0030570139530862726,-0.0016566000024312191,1.0,-0.002398375910496342,-0.00241156735473485,-0.002087492095032337,-0.0009392353483786387,-0.0010797825761340906,-0.0013638272552131507,-0.0020023413628193847,-0.0019051610544558585,-0.001242758926152162,-0.001637414329459453,-0.0016470349052413878,-0.001962428702604992,-0.001204077431345124,-0.0014534710100716519,-0.0018202576498793119,-0.0017036258271150796,-0.002552244620058088,-0.001666110576556562,-0.000972220866098427,-0.0014315837075730184,-0.0012427589261521394,-0.0009722208660984238,-0.0018028015256518707,-0.0008133433565969402,-0.002183894921442075,-0.0008512107312753424,-0.0010942881614125874,-0.0008512107312753409,-0.0011909055171897955,-0.0009223013556617949,-0.0018289237665949263,-0.0007937337120573915,-0.0008512107312753365,-0.0007736280026924929,-0.00017744972802770462
native-country_7,0.015319591678050934,0.024113801672617168,-0.004865665311204212,0.014611001127938821,0.001267459027928961,0.006625189334569951,-7.792663922739034e-05,-0.009731979755206156,-0.005760655789796796,0.012390061772962027,-0.0023108528126603856,0.005739378921024382,0.0122713127758185,-0.0026612900875661893,-0.0008751800026446535,-0.001268399183098187,-0.009330960706252436,0.006480594413172273,0.0022397762628708602,-0.0013527185965238524,0.0006651047700371262,0.0049508838421360455,-0.0016839079416872433,-0.002752191042530066,0.0003522447100186768,0.0018477304863898385,0.012315548927370867,-0.009537997000812426,-0.003729502459628684,0.0002283502933666267,-0.007279869212049685,-0.0027249675267793177,0.018205413364408514,-0.004548120973137457,-0.00397917797544233,-0.004986802575282401,-0.004315580181907409,-0.0010719270995007072,-0.011366908304530243,0.00623299961414175,0.0024192063320014746,0.009952375394518992,-0.001203157035488237,-0.008964679949209032,0.022317729734824144,-0.009021235484770445,0.0018028602062370768,-0.01992070294141934,-0.006028392884610472,0.001901386412851245,-0.0019013864128512427,-0.18089494147723048,-0.0034507141386046223,-0.00817310922953063,-0.008618128144394596,-0.0047673764952579694,-0.0025834477810156406,-0.002398375910496342,1.0,-0.0037608102874660174,-0.003255418817387682,-0.001464726230266327,-0.001683907941687232,-0.002126872202703258,-0.0031226272745502014,-0.002971075752377263,-0.0019380675995371976,-0.002553527954748968,-0.002568531126980924,-0.003060383960947657,-0.001877744273581083,-0.0022666705603220285,-0.002838669914014301,-0.0026567839890632872,-0.0039801947909100955,-0.0025982794069870675,-0.001516166748456463,-0.002232537575298779,-0.0019380675995372006,-0.0015161667484564643,-0.0028114472982142444,-0.0012683991830981826,-0.0034057578658039716,-0.0013274528985045774,-0.0017065292274804475,-0.001327452898504568,-0.0018572028318652916,-0.0014383178722777495,-0.002852184618810975,-0.0012378181782703127,-0.0013274528985045872,-0.0012064635663131258,-0.0002767307167947716
native-country_8,-0.01882183949422512,0.005474398615858095,0.008707609913533042,-0.041775721023464434,-0.0061372189515684315,0.0026359721862176644,-0.006977883797130584,0.010349135347188544,-0.005866809724007171,-0.002220858412701507,0.001616898939146783,-0.011826460364234834,-0.009833781904480329,0.009123442087624868,-0.0008799936301302371,-0.0012753755778421349,-0.0012202114553608342,-0.010938278073826432,-0.004866209045097505,0.02347574280319674,0.008245329224529049,0.01968010528147012,-0.0016931696998705133,-0.0067975040460846355,0.003320043810967799,0.016045351127311473,-0.002271220639193307,-0.0013360548326350518,-0.011345755675777074,-0.0020458146833307635,0.00823987502571958,-0.009033827639823709,-0.011317282371600205,0.014725425300172328,0.000706323365131984,0.00463832113005729,0.0051801273484930995,-0.0010778228669235397,-0.011591703552870296,0.0004559981809681513,-0.015173195812332209,0.011316389269131137,0.022566048772987075,0.012231062258493568,-0.01739851601582759,-0.009092010546008026,0.10479855457639178,-0.005276732078561046,-0.002638120011724936,0.00993951491943059,-0.009939514919430653,-0.1818898920698725,-0.0034696936083963904,-0.008218062614104314,-0.00866552920290251,-0.004793597814829305,-0.0025976571496126454,-0.00241156735473485,-0.0037608102874660174,1.0,-0.003273324132236197,-0.0014727824546082822,-0.001693169699870484,-0.0021385703339018344,-0.0031398022150546353,-0.002987417135704387,-0.0019487272757613835,-0.0025675727596017966,-0.002582658451637617,-0.0030772165534501674,-0.0018880721620370517,-0.0022791376044466586,-0.0028542830444324347,-0.002671396718323991,-0.00400208648745895,-0.002612570351856609,-0.0015245059037286078,-0.002244816882644244,-0.0019487272757613813,-0.0015245059037285976,-0.002826910699969407,-0.001275375577842142,-0.00342449006903365,-0.0013347540979592497,-0.001715915406288858,-0.001334754097959279,-0.0018674177391652526,-0.0014462288465026108,-0.002867872082228311,-0.0012446263726841281,-0.0013347540979592838,-0.0012130993054360786,-0.00027825277920529875
native-country_9,0.0008852087980273022,0.02993961409258452,0.02567640980665752,-0.01421950517343618,-0.004346758718121819,-0.003273703052986104,-0.0013786507650106919,-0.0006691296428926366,-0.010944443650527623,-0.004826610333795698,-0.0013542023471924786,0.005843644656380787,0.01519666225652303,-0.002391704702676688,-0.0007617368608714093,-0.001103985933345611,-0.016027293865806033,0.00756320610356609,0.0036692882272935734,0.010356550367369025,0.0015803609637759658,0.004196265518769335,-0.0014656353500093519,-0.0070218846768248435,0.0060248842306165635,0.003959509120549763,-0.0048653455055523015,-0.001634956998567523,-0.0006723754006949977,-0.010805620310253247,0.0038060782968731897,0.0032752573535199496,-0.0005091712532043413,0.0007389172656068469,0.011598250182616886,-0.0027136837346303767,0.007230731562727542,-0.0009329810797655948,-0.003642660515714464,-0.006661329041207769,0.006520323079654733,0.0007489009733459924,0.0006540299681800424,0.0038934248043568146,0.013152058295646312,-0.00953674083115604,0.007871726037922432,-0.010789347635842854,-0.005246976688391353,0.0034827477316987402,-0.0034827477316988005,-0.15744686173357647,-0.0030034234646156145,-0.007113689240211745,-0.007501023628809164,-0.004149416571580897,-0.0022485744612415395,-0.002087492095032337,-0.003255418817387682,-0.003273324132236197,1.0,-0.0012748645505010747,-0.0014656353500093512,-0.001851181414413177,-0.002717864085787509,-0.0025859570719030073,-0.0016868501622145406,-0.002222532921821869,-0.0022355913432717486,-0.002663688914770615,-0.0016343461049779923,-0.0019728587399527047,-0.0024707140277625177,-0.002312404636448491,-0.0034642714373304064,-0.002261483572709993,-0.0013196372129583075,-0.0019431501625340921,-0.0016868501622145505,-0.001319637212958308,-0.0024470200792701025,-0.0011039859333456317,-0.0029642945425467776,-0.0011553849503027336,-0.0014853244050345323,-0.0011553849503027212,-0.0016164672991516682,-0.0012518793135735727,-0.002482476920854524,-0.001077368919074861,-0.001155384950302737,-0.0010500785746726377,-0.0002408601509186141
